date,pressure,temp_max,temp_mean,temp_min,dew_mean,humidity,insolation,wind_dir,wind_speed,rain,,,
2013-06-13,1005.2,26.2,24.4,21.6,21.7,86,0,N,18,0.6,,,
2013-06-14,1003.8,25.1,24.2,23.4,23.7,97,0,NNE,20,27,,,
2013-06-15,1004.5,26.2,25.4,24.4,24.9,98,0,E,15,12.8,,,
2013-06-16,1006.2,29,26.8,25.6,25.7,94,0.3,ESE,14,VST,,,
2013-06-17,1004.4,30.6,27.6,25.3,26.2,93,9.2,ESE,12,13.4,,,
2013-06-18,1002.4,31.3,28.4,26.3,26.3,89,10.3,SSE,8,VST,,,
2013-06-19,1002,31.9,28.8,26.5,25.9,85,10.5,S,6,VST,,,
2013-06-20,1002.7,33.7,29.5,27,26.1,82,11.5,SSW,7,0,,,
2013-06-21,1003.1,33.8,29.6,27.1,25.7,80,10,ENE,12,0.2,,,
2013-06-22,1003,30.1,27.2,24.4,25.4,90,6.4,E,18,9.8,,,
2013-06-23,1004.1,30.1,26.8,24,25.3,91,4.2,SSE,11,17.6,,,
2013-06-24,1005.8,28,26.2,24.1,25.5,96,0,SSE,11,72,,,
2013-06-25,1006.4,29.3,28.1,26.5,26.2,90,2.9,SSW,11,7.4,,,
2013-06-26,1006.7,30.5,28.4,27.4,25.9,86,10.6,S,10,VST,,,
2013-06-27,1006.2,31.2,28.7,27.5,25.8,84,11.3,S,10,VST,,,
2013-06-28,1005.7,30.2,28.5,27.4,25.8,86,9,S,11,VST,,,
2013-06-29,1007.4,30.9,28.8,27.6,26.2,86,10.8,SSE,12,VST,,,
2013-06-30,1008.3,31.2,28.8,26.9,25.5,83,12.1,SE,10,VST,,,
2013-07-01,1005.5,31.3,27.2,24.2,25.2,89,3,E,16,42.6,,,
2013-07-02,1007.4,30.4,27.6,24,25.2,87,6.4,S,15,7.2,,,
2013-07-03,1009.6,30.9,28.3,26.5,25.6,86,11.4,SSE,10,0,,,
2013-07-04,1008.3,31.6,28.4,25.9,24.8,81,11.9,SSE,8,VST,,,
2013-07-05,1007.8,32.2,28.8,26.4,24.6,78,11.7,SSW,7,0,,,
2013-07-06,1008.5,29.8,27.6,24.1,24.8,86,6.1,S,8,28.6,,,
2013-07-07,1009.9,30.3,27.2,25.5,24.4,85,6.8,S,10,3.8,,,
2013-07-08,1010.9,30.8,27.9,25.5,24.6,83,9.4,SSE,10,VST,,,
2013-07-09,1009.2,31.2,28.2,25.8,24.3,80,10.4,SSE,9,VST,,,
2013-07-10,1008.1,30,27.4,26.2,24.3,83,4.2,SW,5,VST,,,
2013-07-11,1008.7,31.8,28.3,25.5,24.6,80,8.9,SW,6,0,,,
2013-07-12,1005.6,33.3,29.4,26.4,25.5,80,11.5,SSW,6,0,,,
2013-07-13,1001.3,34.4,30,27.3,25.9,79,9.7,SSW,8,0,,,
2013-07-14,1005,31.1,28.8,27.4,25.9,84,3.8,SSW,10,0,,,
2013-07-15,1008.4,30.6,26.9,24.8,25,89,3.1,SSE,9,10.6,,,
2013-07-16,1008.6,27.4,25.7,23.9,24.6,94,0.6,SE/ESE,7,56,,,
2013-07-17,1007.1,27.1,25.4,23.7,24.4,95,0,E,11,40,,,
2013-07-18,1005.3,29.2,26.8,24.9,24.6,88,2,NNE,11,0.2,,,
2013-07-19,1005.9,30.6,27.6,25.9,25.3,87,6.1,E,14,1.4,,,
2013-07-20,1007.1,31.3,27.8,24.6,26.2,91,4.7,SE,12,4.2,,,
2013-07-21,1007.4,30.7,27.4,26.1,25.3,89,4.2,ESE,13,1.8,,,
2013-07-22,1008.3,30.8,27.9,26.2,25.9,89,5.1,E/ESE,13,0,,,
2013-07-23,1008.1,32.5,27.6,25.5,25.6,96,5.1,E,12,1.4,,,
2013-07-24,1006.9,26.9,25.1,24.1,24.3,94,0,ESE,11,39.2,,,
2013-07-25,1003.9,26.4,25,23,24.4,97,0,SSE,10,90,,,
2013-07-26,1004.4,27.1,25.5,23.2,24.6,94,0.2,SSE,13,39.6,,,
2013-07-27,1006,30,26.7,24.9,25,91,3.8,SSE,12,6.4,,,
2013-07-28,1008.2,30.5,27.3,24.5,25.2,88,8.9,SE,10,1,,,
2013-07-29,1008.8,30.9,28,25.9,25.5,86,10.5,SE,8,0.4,,,
2013-07-30,1006.7,32,28.5,25.7,24.8,81,12,ESE,8,0,,,
2013-07-31,1004.9,31,28.7,25.4,25.9,85,9.6,E,15,11.6,,,
2013-08-01,1004,31.1,28,24.8,25,84,6.4,E,18,5.4,,,
2013-08-02,1004.2,29.3,26.9,24.9,24.9,89,1.3,ESE,19,17,,,
2013-08-03,1009.3,30.3,27.8,25.8,25.8,89,3.8,SSE,15,1,,,
2013-08-04,1011.9,31.3,28.1,25.8,25.2,85,11.6,SSE,9,1.6,,,
2013-08-05,1009.8,31.9,28.3,25.7,24.9,81,11.6,S/SW,6,0,,,
2013-08-06,1009.2,31.5,28.6,25.8,25.4,83,11,SE,8,0,,,
2013-08-07,1010.4,31.4,28.1,25.6,25.7,87,7.7,SE,10,7.2,,,
2013-08-08,1011,31.5,28.4,26.3,25.2,83,11.3,SSE,9,0,,,
2013-08-09,1009.4,32.8,28.9,26.1,25.4,82,10.4,SW,6,0,,,
2013-08-10,1008.7,33,29.4,27.1,26,82,10.5,SE,9,0,,,
2013-08-11,1009.1,33.1,29.3,26.6,25.3,80,11.4,ESE,9,0,,,
2013-08-12,1006.8,33.7,30,27.2,25.2,76,11.2,NNE/ESE,9,0,,,
2013-08-13,1002.4,29.7,27.2,25.3,24.8,87,0,NNE,23,14.4,,,
2013-08-14,997.3,27.6,26,23.8,24.9,94,0,SSE,27,94.2,,,
2013-08-15,1001.4,27.8,27,25.3,25.4,91,0,SSE,22,5.2,,,
2013-08-16,1000.2,27.4,26.8,25.1,25.6,93,0,S,14,11.8,,,
2013-08-17,999.3,28,27,24.4,25.6,92,0,S,11,9.8,,,
2013-08-18,1001.2,28.6,27.2,26.6,26.2,94,0.5,SSE,12,7.6,,,
2013-08-19,1001.7,31,27.2,25,26,93,2.9,SE,6,14.6,,,
2013-08-20,1001.1,32.7,28.5,25.7,25.8,86,8.4,NNW,5,VST,,,
2013-08-21,999,32.3,29.5,26.1,26.2,83,3.3,WNW/NW,6,0,,,
2013-08-22,996.8,31.9,28.9,27,26.4,86,0.1,SSW,8,0.8,,,
2013-08-23,999.3,28.5,27.6,26.5,25.8,90,0,SSW,11,1.2,,,
2013-08-24,1003.5,29.3,27.2,24.7,26,94,2,SSE,12,37.2,,,
2013-08-25,1007.1,30.7,27.9,26.1,26.2,90,6.4,ESE,9,0,,,
2013-08-26,1007.2,32.2,28.5,26.1,25.7,86,10.7,SE,8,0,,,
2013-08-27,1006.6,32.1,28.5,25.9,25.5,84,11.5,SSW,6,0,,,
2013-08-28,1005.6,32.2,28.8,26,25.5,82,10.8,SW,6,0,,,
2013-08-29,1004.5,32.7,29.2,26.2,25.6,82,9.5,SW,7,0,,,
2013-08-30,1006.3,28.9,27.3,24.5,24.7,86,0,SSW,7,1.4,,,
2013-08-31,1008.8,30.6,26.5,23.7,24.8,90,0.1,NNE/W,6,10,,,
2013-09-01,1010.4,30.3,26.2,24.2,23.2,83,4.4,W,7,2.2,,,
2013-09-02,1010.7,30.2,26.2,23.6,23.9,88,5.5,SW,6,27,,,
2013-09-03,1009,25.8,24.8,23.9,24.2,96,0,SSE,6,68.4,,,
2013-09-04,1009.1,25.8,24.6,23.3,24.2,98,0,SSE,8,253.8,,,
2013-09-05,1011,26.9,24.8,23.9,24,95,0.5,ESE,10,11,,,
2013-09-06,1013.5,29.4,26.4,24.9,23.8,86,6.9,E,11,0.6,,,
2013-09-07,1013.8,31.4,27.3,25,24.2,84,8.8,NNE,9,0,,,
2013-09-08,1014.2,31.6,27.7,25.5,23.9,80,10.3,SE,10,0,,,
2013-09-09,1012.9,31.7,27.9,25.8,24.3,81,10.5,NE,10,0,,,
2013-09-10,1010.8,32.6,28.2,25.7,24.9,83,10,E,10,0,,,
2013-09-11,1011.4,30.6,27.6,26.4,25.1,86,6.4,ESE,11,0,,,
2013-09-12,1011.8,31.1,27.8,26.2,24.8,84,7.8,ESE,11,0,,,
2013-09-13,1010.1,31.8,26.9,24,24.5,87,5.9,NNE/ESE,11,22,,,
2013-09-14,1007.2,31.5,27.6,25.4,24.5,84,9.7,NNE/E/ESE,11,0,,,
2013-09-15,1006.2,33.1,28.5,25.6,25.4,84,10.5,NNE,8,VST,,,
2013-09-16,1007.8,30.5,28.1,26.3,24.1,79,7.3,E,16,0.6,,,
2013-09-17,1008.1,29.5,27.4,26,22.1,73,4.6,E,16,0,,,
2013-09-18,1008.6,29.5,27,26.2,22.7,77,3.5,E,16,0,,,
2013-09-19,1008.2,32,27.8,25.9,23.9,80,3.7,E,15,0,,,
2013-09-20,1006.6,33.3,29,26.1,25,80,7.8,NW,8,0,,,
2013-09-21,1000.8,34,30.8,27.8,21.8,59,10.5,NNW,14,0,,,
2013-09-22,994.8,31,28.5,24.9,22.2,69,0,NNW,22,6.2,,,
2013-09-23,998.4,29.1,26.6,23.9,25.4,93,0.3,SSE,14,54.2,,,
2013-09-24,1006.7,30,27.3,24,25.4,90,6.6,ESE,14,13.4,,,
2013-09-25,1010.2,30.2,27.5,26.3,24,81,6,ESE,13,0,,,
2013-09-26,1012.6,29.4,26.6,24.3,23,81,5.7,NNE,17,3.4,,,
2013-09-27,1012.1,29,25.4,22.5,21.4,79,8.7,NNE,14,0.6,,,
2013-09-28,1009,28.8,26.3,24.8,22.3,79,3,NNE,17,VST,,,
2013-09-29,1008.3,26.1,24.6,23.2,21.6,84,0,NNE,24,3.4,,,
2013-09-30,1010.4,24.6,23.6,22.8,23.2,98,0,NNE,19,31.4,,,
2013-10-01,1013,30.3,26.3,24.1,23.9,87,7,NNE,10,VST,,,
2013-10-02,1013,30.2,27,24.4,20.9,72,9.5,N,11,0,,,
2013-10-03,1013.3,29.6,26.2,24.1,19.6,68,10,NNE,13,0,,,
2013-10-04,1012.3,29.3,25.7,23.2,20.4,73,9,NNE,10,0,,,
2013-10-05,1010.9,29.4,25.5,22.1,19.1,69,9.2,NNE,9,1.2,,,
2013-10-06,1009.5,30.4,26.5,22.7,15.9,52,10.3,NNW,14,0,,,
2013-10-07,1006.8,30.3,26.9,23.7,17.8,58,9.9,NNW,16,0,,,
2013-10-08,1008.8,29.2,25.9,24.1,19.1,66,2.6,N,13,0,,,
2013-10-09,1011.2,30.8,25.8,23,22.1,80,3.4,N,11,VST,,,
2013-10-10,1013.2,31.3,26.3,24.1,23.6,85,7.1,NNE,10,VST,,,
2013-10-11,1012.1,32,27.4,24.1,23.5,80,9.3,NNE,10,0,,,
2013-10-12,1011.2,31,27.2,25.7,22.1,74,7,ESE,11,0,,,
2013-10-13,1011.2,31,26.8,25.5,20.9,71,5.9,NNE/E,15,0,,,
2013-10-14,1011.6,27.4,25.6,24.6,21.3,78,0,E,14,0.2,,,
2013-10-15,1013.7,30.6,26.4,24.1,22.1,78,8.6,NNE,12,0,,,
2013-10-16,1017.3,28.1,25.2,23.9,20.3,75,0.2,E,16,VST,,,
2013-10-17,1019.2,25,23.4,21.9,19.9,81,0.4,E,14,6.8,,,
2013-10-18,1018.8,27.7,24.2,22.2,18.4,71,4.9,N/NNE/NE,13,0.2,,,
2013-10-19,1018.2,27.7,24.1,21.3,17.8,68,8.3,N,13,0,,,
2013-10-20,1016.4,28.3,24.3,21.4,17.5,66,9.7,N,12,0,,,
2013-10-21,1015.6,28.3,24.3,21.5,18.2,69,9,N,12,VST,,,
2013-10-22,1016,28.2,24.6,22,17.9,67,9.5,N,14,VST,,,
2013-10-23,1015,26.8,23.7,21.1,12.9,51,9.5,N,14,0,,,
2013-10-24,1013.6,26.9,23.5,20.7,11.3,47,9.8,N,14,0,,,
2013-10-25,1015.7,26.1,22.9,20.9,10.9,47,8.8,N,19,0,,,
2013-10-26,1018.6,25.6,21.6,18.7,11.1,52,9.4,NNE,15,0,,,
2013-10-27,1018.8,26.4,21.9,18.4,15,66,9.6,E,11,0,,,
2013-10-28,1018.9,26.8,22.7,20.2,17.1,71,8.1,ESE,9,0,,,
2013-10-29,1018.8,27.6,23.4,21.6,18.4,74,5,ESE,10,0,,,
2013-10-30,1017.7,27.7,24.1,22.3,19.4,75,8.7,ESE,11,0,,,
2013-10-31,1017.1,29.7,24.4,21.7,19.5,75,9.3,NNE,9,0,,,
2013-11-01,1014.6,29.1,24.8,21.4,19.3,73,8.9,N,10,0,,,
2013-11-02,1011.9,27.9,25.3,23.6,18.4,66,0.9,N,21,0,,,
2013-11-03,1013,27.2,24.6,21.6,19.9,75,3.1,N,28,0.8,,,
2013-11-04,1018,23.8,21.7,20.1,19.5,88,0,N,19,6.6,,,
2013-11-05,1019.4,23.5,21,19.6,19.7,92,0.3,N,15,3,,,
2013-11-06,1018.8,26.7,23,21,20,83,0.9,N,11,VST,,,
2013-11-07,1017.9,26.3,23.2,21.7,20.4,85,3,ESE/NNE,12,0,,,
2013-11-08,1016.7,28.5,23.8,22.2,20,80,5.2,NNE/ESE,9,VST,,,
2013-11-09,1015,28.6,25.1,21.5,21.2,80,3.1,NNE,14,0,,,
2013-11-10,1014.7,26.1,25,23.7,22.7,87,0,ENE,19,1.2,,,
2013-11-11,1014,25.3,23.8,22.6,21.6,87,0.7,E,23,0,,,
2013-11-12,1012.6,23.2,22.2,20.6,21.1,93,0,ESE,19,28,,,
2013-11-13,1014.8,20.6,18.2,17.5,17.1,94,0,N,15,1.8,,,
2013-11-14,1018,23,18.7,17.2,16,84,1.5,N,14,0,,,
2013-11-15,1019.1,23.8,19.8,16.8,15.1,75,9.4,N,14,0,,,
2013-11-16,1018.9,23.4,20,16.9,14.5,71,9.2,N,13,0,,,
2013-11-17,1019,24.1,20.4,17.7,12.4,61,4.7,N,14,0,,,
2013-11-18,1020.8,24,20.6,18.7,10.5,53,9.1,NNE,13,0,,,
2013-11-19,1021.4,21.5,19.5,18,11.4,60,0.1,NNE,11,0,,,
2013-11-20,1019.8,22.9,19.7,18.4,14,70,1,NE,10,VST,,,
2013-11-21,1018.7,24.1,20.3,17.5,13.4,65,3.3,NNE,10,0.4,,,
2013-11-22,1018.9,22,20.2,17.6,16.3,78,0.4,NNE,11,0.8,,,
2013-11-23,1017.5,23.9,21.2,20.1,17.4,79,2.1,E,13,VST,,,
2013-11-24,1014.8,26.2,21.9,17.8,18.9,84,6.9,N,9,14.6,,,
2013-11-25,1015.6,20.7,17.8,14.9,9.2,58,9.4,N,16,0,,,
2013-11-26,1017,22.6,19,16.4,13.2,70,5.3,E/NNE,13,0,,,
2013-11-27,1018.5,23.9,19,14.3,16,83,3.3,N,13,0.6,,,
2013-11-28,1023.9,17.9,15,11.6,8.6,68,1.2,N,24,4.2,,,
2013-11-29,1024.5,17.1,14.7,12.8,1.3,40,8.1,N,20,0,,,
2013-11-30,1022.1,19.5,15.3,12.5,5.2,51,7.3,N,13,0,,,
2013-12-01,1022.2,21,16.4,13.1,6.6,53,9.4,N,12,0,,,
2013-12-02,1020.8,21.9,17.2,13.5,8,56,9.5,N,11,0,,,
2013-12-03,1019.5,22.6,18.4,15.8,12.9,71,7.9,NNE,12,0,,,
2013-12-04,1018.6,22.4,18.4,14.8,10.3,60,9.1,N,11,0,,,
2013-12-05,1018.2,22,17.5,14.5,7.7,53,9.5,N,11,0,,,
2013-12-06,1017.3,20.8,17.2,14.6,7.8,55,9.2,N,13,0,,,
2013-12-07,1017.8,22.5,17.9,14.9,9.5,58,8.8,N,9,0,,,
2013-12-08,1015.7,24.5,19.2,15.9,12.9,67,4.8,N,9,0,,,
2013-12-09,1014,25.6,21.3,18.7,13.3,61,8.2,N,12,0,,,
2013-12-10,1014.9,21.3,18.6,16.6,11.3,63,4.4,N,13,0,,,
2013-12-11,1017.2,19.8,17.8,15.9,11.2,66,0.2,N,15,0,,,
2013-12-12,1017.4,18.5,16.1,14.8,9.6,65,0,NNE,16,VST,,,
2013-12-13,1018.5,18.1,16.4,14.5,12.4,77,0,N,12,VST,,,
2013-12-14,1019.1,20.4,16.9,15.7,14.5,86,0.2,N,16,2.8,,,
2013-12-15,1017.3,15.7,14.8,14.2,14.5,98,0,N,18,17.8,,,
2013-12-16,1016.1,14.2,11.1,9.7,10.6,97,0,N,19,32.6,,,
2013-12-17,1017.3,11,9.8,9,9.1,96,0,NNW,14,38.8,,,
2013-12-18,1020.2,12.9,10.2,8.6,5.4,72,8,N,25,0,,,
2013-12-19,1022.6,13.6,10.7,7.7,4.9,68,8.4,N,19,0,,,
2013-12-20,1023.4,15.7,12.3,9,5.7,64,7.3,N,14,0,,,
2013-12-21,1024.5,15,12.8,11.4,5.5,61,0.8,N,13,0,,,
2013-12-22,1024.7,15.2,11.9,9.1,4.3,60,8.7,N,15,0,,,
2013-12-23,1023,16.7,12.9,10.2,4.6,58,8.6,N,13,0,,,
2013-12-24,1023.7,17.1,13.1,10.1,4.4,56,9.1,N,13,0,,,
2013-12-25,1022.1,16.9,13.3,10.5,5,57,7.8,N,12,0,,,
2013-12-26,1021.6,16.7,13.6,10.5,2.9,50,9.2,N,17,0,,,
2013-12-27,1023.9,14.6,12.1,10.2,0.8,46,7.9,N,21,0,,,
2013-12-28,1023.5,13.4,10.3,7.5,-1.3,45,7.8,N,15,0,,,
2013-12-29,1023.4,14.8,10.8,7.8,-0.8,45,9,N,13,0,,,
2013-12-30,1022.9,16.7,12.6,9.1,1.6,48,8.9,NNE,11,0,,,
2013-12-31,1021.6,18.7,14.3,10.3,2.1,44,9.1,NW/NNE,12,0,,,
2014-01-01,1019.6,19.8,15.1,11.5,4.5,51,9.2,N/SSE,9,0,,,
2014-01-02,1017,19.2,16,12.6,11.8,76,3.4,SSE,8,0,,,
2014-01-03,1016.3,23.3,18.9,15.7,12.7,68,7.7,N,8,0,,,
2014-01-04,1018.3,20.9,17.6,15,8.4,55,8.3,N,12,0,,,
2014-01-05,1019,20,15.6,12.9,8.6,64,8.7,NNE,12,0,,,
2014-01-06,1018,18.6,16.1,13.9,11.9,77,5.9,ESE,13,0,,,
2014-01-07,1016.8,17.9,17.1,15.7,15.1,88,0,ESE/SE,10,VST,,,
2014-01-08,1018.6,20.4,17.4,13.2,14.4,84,0,N,11,0,,,
2014-01-09,1023.4,14.7,13.6,12.3,8,69,0,N,16,0,,,
2014-01-10,1024.4,17.5,14.7,13.4,10.8,77,1.5,NNE,11,0,,,
2014-01-11,1023.8,20.4,16,13.1,12.6,81,6.8,NNE,11,0,,,
2014-01-12,1023.8,20.3,16.1,13.4,12,77,8.3,N,13,0,,,
2014-01-13,1024.3,14.5,12,9.8,6.2,68,3.9,N,17,0,,,
2014-01-14,1024.1,15.3,11.8,8.7,5.7,66,8.8,N,18,0,,,
2014-01-15,1025.7,17.6,12.7,9.7,5.4,62,9.2,NNE,17,0,,,
2014-01-16,1024.5,18.1,13.4,10.8,8.1,71,7.8,NNE,10,0,,,
2014-01-17,1023.6,19.1,14.9,10.9,9.8,74,8.2,NNE,9,0,,,
2014-01-18,1026.5,19.4,15.2,12.4,5,52,9.2,N,17,0,,,
2014-01-19,1026.3,18.1,14.1,11.7,7.2,64,7.5,NE,10,0,,,
2014-01-20,1024.2,20.1,15.8,11.7,5.2,50,9.1,N,13,0,,,
2014-01-21,1024.9,17.3,13.8,11.4,0.1,40,9,N,17,0,,,
2014-01-22,1025.5,17.1,12.8,9.2,-1.4,38,9.3,NNE,16,0,,,
2014-01-23,1023.3,16.7,13.1,10,6.7,65,9.3,ESE,10,0,,,
2014-01-24,1018.9,19,14.9,11,11.6,81,8.7,ESE,10,0,,,
2014-01-25,1018,23,17.5,15,14,80,0.6,N,9,0,,,
2014-01-26,1019.6,25,18.7,16.1,14.6,78,7.6,N,10,0,,NNE,247.5
2014-01-27,1021.3,18.9,16,14.6,12.1,78,7.8,ESE,14,0,,ESE,157.5
2014-01-28,1020.7,19.6,16.2,14.2,12.3,79,4.3,ESE,10,0,,E,180
2014-01-29,1020.2,20.8,16.8,13.6,12.7,77,9.1,N,9,0,,SE,135
2014-01-30,1019.6,23,18.4,14.2,12.3,68,9.5,SE,4,0,,N,270
2014-01-31,1018.7,22.9,18.6,15.9,14.4,78,9.6,SSE,6,0,,NE,225
2014-02-01,1015.8,24.1,19.5,17,17,86,5.9,SSE,7,0,,N/NNE,
2014-02-02,1012.1,24.6,19.8,16.7,15.8,79,7.3,SSE/WSW,6,0,,N / E,225
2014-02-03,1010.4,24.8,20.6,16.5,14.4,68,9.5,WSW,9,0,,E/NE,202.5
2014-02-04,1013.3,21,18.2,15.7,15.2,84,5.1,ESE,16,VST,,SE/SSE,123.75
2014-02-05,1014.1,19.6,16.5,14.9,14.5,88,3,ESE,14,0.2,,SSE,112.5
2014-02-06,1012.3,20,17.8,16.2,16.4,91,0,SE,8,0.2,,NNE/ESE,
2014-02-07,1011.3,20.7,18.8,16.8,17.6,93,0,SE,7,0.8,,SE/ESE,146.25
2014-02-08,1012.1,16.9,13.4,12.7,12.4,93,0,N,12,0.4,,S,90
2014-02-09,1013,14.6,11.8,8.8,11.2,96,0,N,14,10.6,,SW,45
2014-02-10,1019.7,8.9,7.8,7,4.4,80,0,N,23,VST,,NW,315
2014-02-11,1020.6,7.6,6.5,5.9,1.5,70,0,N,19,0,,NW/NNE,
2014-02-12,1019.4,6.8,6,4.8,4.5,90,0,N,16,1,,NE/SE,
2014-02-13,1022.3,7.4,6.3,5.2,4.9,91,0,N,17,10.8,,NW/E,
2014-02-14,1022.8,13,9,6.3,3.5,69,5.8,N,16,0,,E/NNE,213.75
2014-02-15,1020.9,10.4,8.9,7.3,5,76,0,N,14,0,,WSW,
2014-02-16,1018.6,15.3,13,10.4,10.6,85,0,N/NNW,7,0,,W/NW,
2014-02-17,1018.3,19.6,16.8,14.2,15.4,92,0,SE,6,VST,,SSW/SW,
2014-02-18,1017.2,19.2,15,9.2,14,94,0,SE,10,VST,,SSW,
2014-02-19,1022.3,9.7,8.1,6.6,5.1,82,0,N,19,2.8,,W,0
2014-02-20,1025.3,16.5,10.5,5.5,4,66,9.9,N,12,0,,ENE,202.5
2014-02-21,1024.6,16.3,13.1,9.4,8.4,74,5,E,11,0,,NNW,
2014-02-22,1023.1,17.2,14,12,10,77,0.7,NNE,11,0.2,,WNW,
2014-02-23,1022.8,20.1,15.6,12.8,12,80,6.3,NNE,12,0,,"E,NNE",
2014-02-24,1020.6,20.1,16.3,13.5,14,86,2.8,ESE,11,0,,"N,NNE",
2014-02-25,1018.7,21,18.1,15.7,16.1,88,2.7,SE,8,VST,,"S,SW",
2014-02-26,1018.3,24.2,19.8,17.3,17.7,88,5.6,SSE,7,0,,"E,SW",
2014-02-27,1019,23,19.2,17.4,17.4,90,5.5,ESE,10,0,,"NNE,ESE",
2014-02-28,1017,18.6,18,17.2,16.9,93,0,ESE,12,0,,"E,ENE",
2014-03-01,1014.8,21.2,19,17.8,17.9,93,0,SE,9,0,,,
2014-03-02,1014.9,21.5,18.3,16.4,16.9,92,0,NNE,7,0.2,,,
2014-03-03,1016.9,16.4,15.9,15.5,14.7,93,0,E,15,0.8,,,
2014-03-04,1017.8,18.5,16.4,15.6,15.7,96,0,NNE,10,1.6,,,
2014-03-05,1019,16.5,15.5,14.4,13.6,89,0,N,13,0.2,,,
2014-03-06,1018.1,16.3,15.6,15.1,14.3,92,0,E,14,1.6,,,
2014-03-07,1020.3,15.4,14.7,14.3,13.3,91,0,E,16,0.2,,,
2014-03-08,1018.9,16.3,14.9,14,14.2,96,0,E,15,0.8,,,
2014-03-09,1021.3,14.1,12.9,12.1,11.6,91,0,N,17,0.4,,,
2014-03-10,1022.5,15.6,13.3,12,11.7,90,0,NNE,13,0.4,,,
2014-03-11,1020.2,15.9,15,13.9,13.4,90,0,E,14,VST,,,
2014-03-12,1014.7,19.8,17.7,15.7,17.2,97,0,SSE,9,0.4,,,
2014-03-13,1016.8,20.8,19,17.7,16.3,85,0.1,N,13,0.2,,,
2014-03-14,1022.4,18.2,16.2,14.7,9.9,67,0,NNE,16,VST,,,
2014-03-15,1022.3,18.2,15.7,14.5,10.3,70,0,NNE,10,0,,,
2014-03-16,1021.2,20.7,17.5,15.1,12.9,74,0.1,NNE,7,0,,,
2014-03-17,1019.2,22.6,19.2,16.9,17.2,88,0.1,SSE,8,0,,,
2014-03-18,1016.4,24.2,20.6,18.5,19.4,93,4.2,SE,7,VST,,,
2014-03-19,1014,24.9,21.2,19.2,19.5,90,7.9,SE,6,0,,,
2014-03-20,1014.5,26.3,21.6,18,18,80,3.9,N,8,0,,,
2014-03-21,1020.6,18,15.6,14,9.9,69,0,NNE,20,VST,,,
2014-03-22,1021.3,20.7,16.6,14.1,10.9,70,5.4,NNE,12,0,,,
2014-03-23,1022.1,21.1,17.9,15.6,13,74,7.8,E,11,0,,,
2014-03-24,1019.6,24.6,19.1,16.2,14.6,76,9.1,SE,11,0,,,
2014-03-25,1015.9,26.6,20.8,17.3,16.7,78,6.9,SSE,9,0,,,
2014-03-26,1014.3,26.6,21.7,18.6,18.6,84,5.8,S,7,VST,,,
2014-03-27,1012.9,26,21.9,19.5,20,90,6,SSE,8,0,,,
2014-03-28,1012.2,21.6,20.8,19.8,20.2,96,0,SE,9,0,,,
2014-03-29,1011.7,22,20.4,18.7,19.8,96,0,SSE,7,29.2,,,
2014-03-30,1010.2,23.8,21.7,19.3,21.2,96,0,SSE,11,3.2,,,
2014-03-31,1009.8,20.8,19.6,19,19.4,98,0,SE,9,44.2,,,
2014-04-01,1011.2,21.4,19.6,18.9,19.3,98,0.2,NNE,11,7.2,,,
2014-04-02,1012,20.1,19.1,18.6,18.6,97,0,SE,10,26.8,,,
2014-04-03,1013.7,21.4,19.4,18.6,19,97,0,SE,8,31.6,,,
2014-04-04,1016.8,24,20.3,18.5,17.7,86,2.9,ESE,13,0,,,
2014-04-05,1016.7,23.5,20.2,16.9,16.4,80,9.6,SE,9,0,,,
2014-04-06,1017.2,20.7,18.9,17.3,17.6,92,0,NNE,12,12.4,,,
2014-04-07,1016.7,20.1,18.7,17.7,17.2,91,0,E/ESE,11,1.2,,,
2014-04-08,1014.9,22.7,19.9,18.7,19.1,95,0.2,NNE,7,13,,,
2014-04-09,1014.4,24.7,21.4,19.1,20.1,92,7.9,SE,7,0,,,
2014-04-10,1015.2,24.4,21.5,20.3,19.7,90,2.2,ESE,12,0,,,
2014-04-11,1013.9,24.9,21.9,20.2,20,89,3.1,ESE,10,0,,,
2014-04-12,1012.6,26.5,23.2,21.2,21.2,89,7.8,SE,9,0,,,
2014-04-13,1012.5,28.1,24.5,21.9,22.1,87,9.1,SSW,6,0,,,
2014-04-14,1014.8,25.6,22.5,20.9,20.7,90,0,ESE,11,0,,,
2014-04-15,1015.8,23.8,21.4,20.1,18.3,83,5.7,ESE,16,0,,,
2014-04-16,1013.4,23.3,21.6,20.5,19.8,90,0,ESE,11,0,,,
2014-04-17,1012.3,26.9,23.4,21.4,21.6,90,6.8,ESE,9,0,,,
2014-04-18,1012.5,27.2,23.7,22,22,91,6.6,SE,7,0,,,
2014-04-19,1012.1,26.6,23.8,22.4,22.4,92,1.3,SE,8,0,,,
2014-04-20,1011.5,28.8,24.6,22.3,22.6,90,1.5,S,5,0,,,
2014-04-21,1012.7,24.8,23.4,22.7,22.4,94,0,SE,10,0,,,
2014-04-22,1013,27.2,24.1,22.4,22.6,91,1.1,SE,8,0,,,
2014-04-23,1012.2,23.5,22.5,21.6,22,97,0,ESE,13,0.8,,,
2014-04-24,1011.3,23.1,22,21.7,21.4,96,0,ESE,15,1.8,,,
2014-04-25,1012,24.9,23.2,22.1,22.3,95,0,SE/ESE,11,0,,,
2014-04-26,1013.1,26.7,23.4,21.2,21.7,91,0.9,ESE,11,2,,,
